Type_logement,Nombre_pieces,Etages, Surface_Reelle, Annee_Construction, DP_consommation_reelle
"T2,""2"",""01"",""42"",""1957"",""185"""
"T3,""3"",""02"",""52"",""1957"",""185"""
"T3,""3"",""02"",""52"",""1957"",""185"""
"T2,""2"",""04"",""42"",""1957"",""185"""
"T4,""4"",""04"",""60"",""1957"",""185"""
"T3,""3"",""03"",""52"",""1957"",""185"""
"T1,""1"",""00"",""31"",""1957"",""185"""
"T4,""4"",""00"",""60"",""1957"",""185"""
"T3,""3"",""01"",""52"",""1957"",""185"""
"T3,""3"",""01"",""52"",""1957"",""185"""
"T4,""4"",""01"",""60"",""1957"",""185"""
"T5,""5"",""00"",""71"",""1957"",""185"""
"T4,""4"",""03"",""60"",""1957"",""185"""
"T3,""3"",""04"",""52"",""1957"",""185"""
"T2,""2"",""00"",""42"",""1957"",""185"""
"T3,""3"",""03"",""52"",""1957"",""185"""
"T3,""3"",""01"",""52"",""1957"",""185"""
"T2,""2"",""01"",""42"",""1957"",""185"""
"T4,""4"",""02"",""60"",""1957"",""185"""
"T1,""1"",""00"",""31"",""1957"",""185"""
"T4,""4"",""04"",""60"",""1957"",""185"""
"T2,""2"",""00"",""42"",""1957"",""185"""
"T2,""2"",""03"",""42"",""1957"",""185"""
"T3,""3"",""02"",""52"",""1957"",""185"""
"T2,""2"",""02"",""42"",""1957"",""185"""
"T5,""5"",""00"",""71"",""1957"",""185"""
"T3,""3"",""01"",""52"",""1957"",""185"""
"T3,""3"",""03"",""52"",""1957"",""185"""
"T3,""3"",""04"",""52"",""1957"",""185"""
"T3,""3"",""02"",""52"",""1957"",""185"""
"T4,""4"",""01"",""60"",""1957"",""185"""
"T4,""4"",""00"",""60"",""1957"",""185"""
"T4,""4"",""03"",""60"",""1957"",""185"""
"T2,""2"",""04"",""42"",""1957"",""185"""
"T3,""3"",""04"",""52"",""1957"",""185"""
"T3,""3"",""01"",""52"",""1957"",""185"""
"T2,""2"",""00"",""42"",""1957"",""185"""
"T2,""2"",""03"",""42"",""1957"",""185"""
"T2,""2"",""01"",""42"",""1957"",""185"""
"T1,""1"",""00"",""31"",""1957"",""185"""
"T3,""3"",""02"",""52"",""1957"",""185"""
"T2,""2"",""02"",""42"",""1957"",""185"""
"T3,""3"",""03"",""52"",""1957"",""185"""
"T3,""3"",""04"",""52"",""1957"",""185"""
"T2,""2"",""04"",""42"",""1957"",""185"""
"T3,""3"",""04"",""52"",""1957"",""185"""
"T3,""3"",""01"",""52"",""1957"",""185"""
"T4,""4"",""01"",""60"",""1957"",""185"""
"T3,""3"",""04"",""52"",""1957"",""185"""
"T3,""3"",""03"",""52"",""1957"",""185"""
"T3,""3"",""03"",""52"",""1957"",""185"""
"T3,""3"",""01"",""52"",""1957"",""185"""
"T3,""3"",""03"",""52"",""1957"",""185"""
"T3,""3"",""02"",""52"",""1957"",""185"""
"T5,""5"",""00"",""71"",""1957"",""185"""
"T1,""1"",""00"",""31"",""1957"",""185"""
"T3,""3"",""02"",""52"",""1957"",""185"""
"T3,""3"",""04"",""52"",""1957"",""185"""
"T5,""5"",""00"",""71"",""1957"",""185"""
"T4,""4"",""02"",""60"",""1957"",""185"""
"T3,""3"",""02"",""52"",""1957"",""185"""
"T3,""3"",""01"",""52"",""1957"",""185"""
"T4,""4"",""04"",""60"",""1957"",""185"""
"T4,""4"",""03"",""60"",""1957"",""185"""
"T4,""4"",""00"",""60"",""1957"",""185"""
"T3,""3"",""03"",""52"",""1958"",""185"""
"T3,""3"",""04"",""52"",""1958"",""185"""
"T3,""3"",""01"",""52"",""1958"",""185"""
"T1,""1"",""00"",""31"",""1958"",""185"""
"T2,""2"",""03"",""42"",""1958"",""185"""
"T2,""2"",""00"",""42"",""1958"",""185"""
"T2,""2"",""01"",""42"",""1958"",""185"""
"T2,""2"",""04"",""42"",""1958"",""185"""
"T2,""2"",""02"",""42"",""1958"",""185"""
"T3,""3"",""02"",""52"",""1958"",""185"""
"T3,""3"",""03"",""52"",""1958"",""185"""
"T3,""3"",""01"",""52"",""1958"",""185"""
"T3,""3"",""03"",""52"",""1958"",""185"""
"T3,""3"",""02"",""52"",""1958"",""185"""
"T4,""4"",""03"",""60"",""1958"",""185"""
"T3,""3"",""01"",""52"",""1958"",""185"""
"T3,""3"",""04"",""52"",""1958"",""185"""
"T3,""3"",""03"",""52"",""1958"",""185"""
"T3,""3"",""04"",""52"",""1958"",""185"""
"T1,""1"",""00"",""31"",""1958"",""185"""
"T3,""3"",""04"",""52"",""1958"",""185"""
"T3,""3"",""02"",""52"",""1958"",""185"""
"T4,""4"",""01"",""60"",""1958"",""185"""
"T3,""3"",""02"",""52"",""1958"",""185"""
"T5,""5"",""00"",""71"",""1958"",""185"""
"T4,""4"",""02"",""60"",""1958"",""185"""
"T4,""4"",""00"",""60"",""1958"",""185"""
"T3,""3"",""01"",""52"",""1958"",""185"""
"T4,""4"",""04"",""60"",""1958"",""185"""
"T5,""5"",""00"",""71"",""1958"",""185"""
"T3,""3"",""02"",""52"",""1958"",""185"""
"T2,""2"",""00"",""42"",""1958"",""185"""
"T2,""2"",""03"",""42"",""1958"",""185"""
"T3,""3"",""01"",""52"",""1958"",""185"""
"T2,""2"",""02"",""42"",""1958"",""185"""
"T1,""1"",""00"",""31"",""1958"",""185"""
"T2,""2"",""01"",""42"",""1958"",""185"""
"T2,""2"",""04"",""42"",""1958"",""185"""
"T3,""3"",""04"",""52"",""1958"",""185"""
"T3,""3"",""03"",""52"",""1958"",""185"""
"T3,""3"",""03"",""52"",""1958"",""185"""
"T5,""5"",""00"",""71"",""1958"",""185"""
"T4,""4"",""00"",""60"",""1958"",""185"""
"T3,""3"",""01"",""52"",""1958"",""185"""
"T3,""3"",""04"",""52"",""1958"",""185"""
"T3,""3"",""03"",""52"",""1958"",""185"""
"T4,""4"",""01"",""60"",""1958"",""185"""
"T4,""4"",""02"",""60"",""1958"",""185"""
"T3,""3"",""01"",""52"",""1958"",""185"""
"T3,""3"",""04"",""52"",""1958"",""185"""
"T3,""3"",""04"",""52"",""1958"",""185"""
"T3,""3"",""02"",""52"",""1958"",""185"""
"T3,""3"",""03"",""52"",""1958"",""185"""
"T3,""3"",""02"",""52"",""1958"",""185"""
"T3,""3"",""02"",""52"",""1958"",""185"""
"T1,""1"",""00"",""31"",""1958"",""185"""
"T5,""5"",""00"",""71"",""1958"",""185"""
"T4,""4"",""03"",""60"",""1958"",""185"""
"T4,""4"",""04"",""60"",""1958"",""185"""
"T3,""3"",""01"",""52"",""1958"",""185"""
"T3,""3"",""03"",""52"",""1958"",""185"""
"T3,""3"",""01"",""52"",""1958"",""185"""
"T4,""4"",""02"",""60"",""1958"",""185"""
"T2,""2"",""01"",""42"",""1958"",""185"""
"T2,""2"",""04"",""42"",""1958"",""185"""
"T4,""4"",""01"",""60"",""1958"",""185"""
"T3,""3"",""01"",""52"",""1958"",""185"""
"T4,""4"",""03"",""60"",""1958"",""185"""
"T4,""4"",""00"",""60"",""1958"",""185"""
"T3,""3"",""02"",""52"",""1958"",""185"""
"T5,""5"",""00"",""71"",""1958"",""185"""
"T3,""3"",""02"",""52"",""1958"",""185"""
"T2,""2"",""03"",""42"",""1958"",""185"""
"T2,""2"",""02"",""42"",""1958"",""185"""
"T1,""1"",""00"",""31"",""1958"",""185"""
"T4,""4"",""04"",""60"",""1958"",""185"""
"T3,""3"",""04"",""52"",""1958"",""185"""
"T3,""3"",""03"",""52"",""1958"",""185"""
"T2,""2"",""00"",""42"",""1958"",""185"""
"T3,""3"",""04"",""56"",""1958"",""185"""
"T2,""2"",""00"",""42"",""1958"",""185"""
"T4,""4"",""02"",""61"",""1958"",""185"""
"T4,""4"",""00"",""61"",""1958"",""185"""
"T2,""2"",""03"",""42"",""1958"",""185"""
"T4,""4"",""04"",""61"",""1958"",""185"""
"T1,""1"",""00"",""31"",""1958"",""185"""
"T2,""2"",""04"",""42"",""1958"",""185"""
"T3,""3"",""01"",""52"",""1958"",""185"""
"T2,""2"",""01"",""42"",""1958"",""185"""
"T3,""3"",""02"",""52"",""1958"",""185"""
"T3,""3"",""04"",""52"",""1958"",""185"""
"T2,""2"",""02"",""42"",""1958"",""185"""
"T4,""4"",""03"",""61"",""1958"",""185"""
"T3,""3"",""03"",""52"",""1958"",""185"""
"T5,""5"",""00"",""71"",""1958"",""185"""
"T3,""3"",""03"",""52"",""1958"",""185"""
"T4,""4"",""01"",""61"",""1958"",""185"""
"T3,""3"",""02"",""52"",""1958"",""185"""
"T3,""3"",""04"",""52"",""1958"",""185"""
"T3,""3"",""01"",""52"",""1958"",""185"""
"T2,""2"",""01"",""42"",""1960"",""185"""
"T5,""5"",""00"",""71"",""1960"",""185"""
"T3,""3"",""01"",""52"",""1960"",""185"""
"T4,""4"",""04"",""61"",""1960"",""185"""
"T4,""4"",""03"",""61"",""1960"",""185"""
"T3,""3"",""03"",""52"",""1960"",""185"""
"T2,""2"",""04"",""42"",""1960"",""185"""
"T3,""3"",""02"",""52"",""1960"",""185"""
"T3,""3"",""03"",""52"",""1960"",""185"""
"T2,""2"",""02"",""42"",""1960"",""185"""
"T3,""3"",""04"",""52"",""1960"",""185"""
"T3,""3"",""02"",""52"",""1960"",""185"""
"T3,""3"",""01"",""52"",""1960"",""185"""
"T4,""4"",""02"",""61"",""1960"",""185"""
"T3,""3"",""04"",""52"",""1960"",""185"""
"T4,""4"",""01"",""61"",""1960"",""185"""
"T2,""2"",""00"",""42"",""1960"",""185"""
"T1,""1"",""00"",""31"",""1960"",""185"""
"T4,""4"",""00"",""61"",""1960"",""185"""
"T2,""2"",""03"",""42"",""1960"",""185"""
"T2,""2"",""03"",""42"",""1957"",""185"""
"T2,""2"",""04"",""42"",""1957"",""185"""
"T4,""4"",""02"",""61"",""1957"",""185"""
"T3,""3"",""03"",""52"",""1957"",""185"""
"T2,""2"",""01"",""42"",""1957"",""185"""
"T2,""2"",""00"",""42"",""1957"",""185"""
"T3,""3"",""04"",""52"",""1957"",""185"""
"T3,""3"",""03"",""52"",""1957"",""185"""
"T4,""4"",""04"",""61"",""1957"",""185"""
"T3,""3"",""04"",""52"",""1957"",""185"""
"T2,""2"",""02"",""42"",""1957"",""185"""
"T3,""3"",""01"",""52"",""1957"",""185"""
"T3,""3"",""02"",""52"",""1957"",""185"""
"T4,""4"",""00"",""61"",""1957"",""185"""
"T1,""1"",""00"",""31"",""1957"",""185"""
"T4,""4"",""03"",""61"",""1957"",""185"""
"T3,""3"",""01"",""52"",""1957"",""185"""
"T3,""3"",""02"",""52"",""1957"",""185"""
"T5,""5"",""00"",""71"",""1957"",""185"""
"T4,""4"",""01"",""61"",""1957"",""185"""
"T3,""3"",""04"",""52"",""1959"",""185"""
"T3,""3"",""02"",""52"",""1959"",""185"""
"T3,""3"",""01"",""52"",""1959"",""185"""
"T3,""3"",""03"",""52"",""1959"",""185"""
"T3,""3"",""01"",""52"",""1959"",""185"""
"T2,""2"",""02"",""42"",""1959"",""185"""
"T2,""2"",""01"",""42"",""1959"",""185"""
"T3,""3"",""01"",""52"",""1959"",""185"""
"T2,""2"",""03"",""42"",""1959"",""185"""
"T2,""2"",""04"",""42"",""1959"",""185"""
"T3,""3"",""04"",""52"",""1959"",""185"""
"T3,""3"",""03"",""52"",""1959"",""185"""
"T1,""1"",""00"",""28"",""1959"",""185"""
"T1,""1"",""00"",""28"",""1959"",""185"""
"T5,""5"",""00"",""76"",""1959"",""185"""
"T2,""2"",""00"",""42"",""1959"",""185"""
"T3,""3"",""02"",""52"",""1959"",""185"""
"T3,""3"",""03"",""52"",""1959"",""185"""
"T3,""3"",""04"",""52"",""1959"",""185"""
"T3,""3"",""02"",""52"",""1959"",""185"""
"T3,""3"",""01"",""52"",""1959"",""185"""
"T3,""3"",""02"",""52"",""1959"",""185"""
"T3,""3"",""04"",""52"",""1959"",""185"""
"T4,""4"",""02"",""62"",""1959"",""185"""
"T5,""5"",""00"",""76"",""1959"",""185"""
"T4,""4"",""00"",""62"",""1959"",""185"""
"T3,""3"",""03"",""52"",""1959"",""185"""
"T4,""4"",""03"",""62"",""1959"",""185"""
"T4,""4"",""01"",""62"",""1959"",""185"""
"T4,""4"",""04"",""62"",""1959"",""185"""
"T2,""2"",""04"",""41"",""1959"",""185"""
"T2,""2"",""02"",""41"",""1959"",""185"""
"T2,""2"",""00"",""41"",""1959"",""185"""
"T3,""3"",""02"",""52"",""1959"",""185"""
"T3,""3"",""03"",""52"",""1959"",""185"""
"T1,""1"",""00"",""28"",""1959"",""185"""
"T2,""2"",""01"",""41"",""1959"",""185"""
"T3,""3"",""01"",""52"",""1959"",""185"""
"T2,""2"",""03"",""41"",""1959"",""185"""
"T3,""3"",""04"",""52"",""1959"",""185"""
"T4,""4"",""01"",""62"",""1959"",""185"""
"T3,""3"",""04"",""52"",""1959"",""185"""
"T3,""3"",""03"",""52"",""1959"",""185"""
"T3,""3"",""03"",""52"",""1959"",""185"""
"T4,""4"",""03"",""62"",""1959"",""185"""
"T3,""3"",""02"",""52"",""1959"",""185"""
"T4,""4"",""04"",""62"",""1959"",""185"""
"T3,""3"",""01"",""52"",""1959"",""185"""
"T3,""3"",""02"",""52"",""1959"",""185"""
"T5,""5"",""00"",""76"",""1959"",""185"""
"T4,""4"",""02"",""62"",""1959"",""185"""
"T1,""1"",""00"",""28"",""1959"",""185"""
"T3,""3"",""01"",""52"",""1959"",""185"""
"T3,""3"",""04"",""52"",""1959"",""185"""
"T5,""5"",""00"",""76"",""1959"",""185"""
"T3,""3"",""04"",""52"",""1959"",""185"""
"T3,""3"",""03"",""52"",""1959"",""185"""
"T4,""4"",""00"",""62"",""1959"",""185"""
"T3,""3"",""01"",""52"",""1959"",""185"""
"T3,""3"",""02"",""52"",""1959"",""185"""
"T3,""3"",""01"",""52"",""1960"",""185"""
"T3,""3"",""01"",""52"",""1960"",""185"""
"T4,""4"",""00"",""62"",""1960"",""185"""
"T3,""3"",""04"",""52"",""1960"",""185"""
"T4,""4"",""03"",""62"",""1960"",""185"""
"T3,""3"",""03"",""52"",""1960"",""185"""
"T4,""4"",""02"",""62"",""1960"",""185"""
"T5,""5"",""00"",""76"",""1960"",""185"""
"T3,""3"",""03"",""52"",""1960"",""185"""
"T4,""4"",""01"",""62"",""1960"",""185"""
"T3,""3"",""04"",""52"",""1960"",""185"""
"T5,""5"",""00"",""76"",""1960"",""185"""
"T3,""3"",""02"",""52"",""1960"",""185"""
"T3,""3"",""02"",""52"",""1960"",""185"""
"T3,""3"",""04"",""52"",""1960"",""185"""
"T3,""3"",""02"",""52"",""1960"",""185"""
"T3,""3"",""03"",""52"",""1960"",""185"""
"T3,""3"",""01"",""52"",""1960"",""185"""
"T4,""4"",""04"",""62"",""1960"",""185"""
"T1,""1"",""00"",""28"",""1960"",""185"""
"T3,""3"",""03"",""52"",""1960"",""185"""
"T2,""2"",""04"",""41"",""1960"",""185"""
"T1,""1"",""00"",""28"",""1960"",""185"""
"T2,""2"",""00"",""41"",""1960"",""185"""
"T3,""3"",""02"",""52"",""1960"",""185"""
"T2,""2"",""01"",""41"",""1960"",""185"""
"T3,""3"",""04"",""52"",""1960"",""185"""
"T2,""2"",""03"",""41"",""1960"",""185"""
"T2,""2"",""02"",""41"",""1960"",""185"""
"T3,""3"",""01"",""52"",""1960"",""185"""
"T3,""3"",""03"",""52"",""1960"",""185"""
"T4,""4"",""02"",""62"",""1960"",""185"""
"T4,""4"",""04"",""62"",""1960"",""185"""
"T4,""4"",""01"",""62"",""1960"",""185"""
"T5,""5"",""00"",""76"",""1960"",""185"""
"T3,""3"",""02"",""52"",""1960"",""185"""
"T4,""4"",""00"",""62"",""1960"",""185"""
"T4,""4"",""03"",""62"",""1960"",""185"""
"T3,""3"",""04"",""52"",""1960"",""185"""
"T3,""3"",""01"",""52"",""1960"",""185"""
"T2,""2"",""04"",""52"",""1960"",""185"""
"T2,""2"",""03"",""42"",""1960"",""185"""
"T3,""3"",""02"",""52"",""1960"",""185"""
"T2,""2"",""02"",""42"",""1960"",""185"""
"T3,""3"",""04"",""52"",""1960"",""185"""
"T3,""3"",""01"",""52"",""1960"",""185"""
"T2,""2"",""04"",""42"",""1960"",""185"""
"T2,""2"",""01"",""42"",""1960"",""185"""
"T3,""3"",""03"",""52"",""1960"",""185"""
"T2,""2"",""00"",""42"",""1960"",""185"""
"T3,""3"",""01"",""52"",""1960"",""185"""
"T3,""3"",""03"",""52"",""1960"",""185"""
"T3,""3"",""01"",""52"",""1960"",""185"""
"T3,""3"",""02"",""52"",""1960"",""185"""
"T3,""3"",""04"",""52"",""1960"",""185"""
"T5,""5"",""00"",""76"",""1960"",""185"""
"T1,""1"",""00"",""28"",""1960"",""185"""
"T1,""1"",""00"",""28"",""1960"",""185"""
"T3,""3"",""02"",""52"",""1960"",""185"""
"T3,""3"",""03"",""52"",""1960"",""185"""
"T1,""1"",""00"",""28"",""1957"",""185"""
"T4,""4"",""01"",""62"",""1957"",""185"""
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"T2,""2"",""03"",""41"",""1957"",""185"""
"T2,""2"",""00"",""41"",""1957"",""185"""
"T3,""3"",""01"",""52"",""1957"",""185"""
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"T2,""2"",""02"",""41"",""1957"",""185"""
"T3,""3"",""02"",""52"",""1957"",""185"""
"T3,""3"",""01"",""52"",""1957"",""185"""
"T4,""4"",""02"",""62"",""1957"",""185"""
"CA,""0"",""00"",""0"",""1957"","
"T2,""2"",""04"",""41"",""1957"",""185"""
"CA,""0"",""00"",""0"",""1957"","
"T3,""3"",""03"",""52"",""1957"",""185"""
"T4,""4"",""03"",""62"",""1957"",""185"""
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"T4,""4"",""00"",""62"",""1957"",""185"""
"T4,""4"",""04"",""62"",""1957"",""185"""
"T3,""3"",""04"",""52"",""1957"",""185"""
"T3,""3"",""04"",""52"",""1957"",""185"""
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"T3,""3"",""02"",""52"",""1957"",""185"""
"T2,""2"",""01"",""41"",""1957"",""185"""
"T5,""5"",""00"",""76"",""1957"",""185"""
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"T4,""4"",""04"",""62"",""1957"",""185"""
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"T3,""3"",""03"",""52"",""1957"",""185"""
"T5,""5"",""00"",""76"",""1957"",""185"""
"T4,""4"",""03"",""62"",""1957"",""185"""
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"T1,""1"",""00"",""28"",""1957"",""185"""
"T2,""2"",""00"",""42"",""1957"",""185"""
"T2,""2"",""01"",""42"",""1957"",""185"""
"T3,""3"",""01"",""52"",""1957"",""185"""
"T2,""2"",""02"",""42"",""1957"",""185"""
"T3,""3"",""03"",""52"",""1957"",""185"""
"T4,""4"",""00"",""62"",""1957"",""185"""
"T4,""4"",""02"",""62"",""1957"",""185"""
"CA,""0"",""00"",""0"",""1957"","
"T3,""3"",""04"",""52"",""1957"",""185"""
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"T2,""2"",""03"",""42"",""1957"",""185"""
"T2,""2"",""04"",""42"",""1957"",""185"""
"T4,""4"",""01"",""62"",""1957"",""185"""
"T3,""3"",""02"",""52"",""1957"",""185"""
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"CA,""0"",""00"",""0"",""1957"","
"T3,""3"",""04"",""52"",""1957"",""185"""
"T3,""3"",""02"",""52"",""1957"",""185"""
"T4,""4"",""04"",""62"",""1957"",""185"""
"T3,""3"",""04"",""52"",""1957"",""185"""
"T1,""1"",""00"",""28"",""1957"",""185"""
"T3,""3"",""02"",""52"",""1957"",""185"""
"T2,""2"",""01"",""41"",""1957"",""185"""
"T2,""2"",""00"",""41"",""1957"",""185"""
"T3,""3"",""04"",""52"",""1957"",""185"""
"T3,""3"",""01"",""52"",""1957"",""185"""
"T4,""4"",""00"",""62"",""1957"",""185"""
"T5,""5"",""00"",""76"",""1957"",""185"""
"T4,""4"",""01"",""62"",""1957"",""185"""
"T3,""3"",""02"",""52"",""1957"",""185"""
"T2,""2"",""03"",""41"",""1957"",""185"""
"T4,""4"",""02"",""62"",""1957"",""185"""
"T4,""4"",""03"",""62"",""1957"",""185"""
"T3,""3"",""03"",""52"",""1957"",""185"""
"T3,""3"",""02"",""52"",""1957"",""185"""
"T2,""2"",""03"",""42"",""1957"",""185"""
"T1,""1"",""00"",""28"",""1957"",""185"""
"T3,""3"",""04"",""52"",""1957"",""185"""
"T3,""3"",""03"",""52"",""1957"",""185"""
"T4,""4"",""01"",""62"",""1957"",""185"""
"T4,""4"",""00"",""62"",""1957"",""185"""
"T3,""3"",""01"",""52"",""1957"",""185"""
"T2,""2"",""00"",""42"",""1957"",""185"""
"T4,""4"",""03"",""62"",""1957"",""185"""
"T4,""4"",""04"",""62"",""1957"",""185"""
"T2,""2"",""04"",""42"",""1957"",""185"""
"T3,""3"",""01"",""52"",""1957"",""185"""
"T3,""3"",""02"",""52"",""1957"",""185"""
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"DI,""0"",""00"",,,"
"DI,""0"",""00"",,,"
"DI,""0"",""00"",,,"
"DI,""0"",""00"",""1200"",,"
"P3,""3"",""00"",""60"",""1922"",""359"""
"P4,""4"",""00"",""69"",""1922"",""171"""
"P3,""3"",""00"",""73"",""1922"",""442"""
"P3,""3"",""00"",""67"",""1922"",""313"""
"P4,""4"",""00"",""57"",""1922"",""183"""
"P4,""4"",""00"",""48"",""1922"",""262"""
"P4,""4"",""00"",""48"",""1922"",""385"""
"P4,""4"",""00"",""61"",""1922"",""437"""
"T3,""3"",""04"",""94,76"",""2010"","
"T2,""2"",""03"",""64,7"",""2010"","
"T3,""3"",""02"",""96,31"",""2010"","
"T3,""3"",""01"",""96,31"",""2010"","
"T2,""2"",""03"",""71,02"",""2010"","
"T4,""4"",""02"",""127,34"",""2010"","
"T4,""4"",""01"",""127,34"",""2010"","
"T3,""3"",""03"",""96,75"",""2010"","
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"LO,""0"",""00"",""82"",,"
"DI,""0"",""00"",,,"
"DI,""0"",""00"",,,"
"T2,""2"",""01"",""46"",""1963"",""185"""
"T4,""4"",""02"",""70"",""1963"",""185"""
"T4,""4"",""04"",""70"",""1963"",""185"""
"T2,""2"",""02"",""46"",""1963"",""185"""
"T4,""4"",""01"",""70"",""1963"",""185"""
"T2,""2"",""01"",""71"",""1963"",""185"""
"T4,""4"",""03"",""70"",""1963"",""185"""
"T2,""2"",""04"",""46"",""1963"",""185"""
"T2,""2"",""03"",""46"",""1963"",""185"""
"T2,""2"",""01"",""41"",""1960"",""232"""
"T2,""2"",""04"",""41"",""1960"",""232"""
"T1,""1"",""00"",""28"",""1960"",""232"""
"T3,""3"",""01"",""52"",""1960"",""232"""
"T2,""2"",""03"",""41"",""1960"",""232"""
"T3,""3"",""02"",""52"",""1960"",""232"""
"T2,""2"",""00"",""41"",""1960"",""232"""
"T2,""2"",""02"",""41"",""1960"",""232"""
"T3,""3"",""04"",""52"",""1960"",""232"""
"T3,""3"",""03"",""52"",""1960"",""232"""
"T3,""3"",""02"",""52"",""1960"",""232"""
"T4,""4"",""02"",""62"",""1960"",""232"""
"T3,""3"",""03"",""52"",""1960"",""232"""
"T3,""3"",""01"",""52"",""1960"",""232"""
"T4,""4"",""00"",""62"",""1960"",""232"""
"T4,""4"",""03"",""62"",""1960"",""232"""
"T4,""4"",""01"",""62"",""1960"",""232"""
"T5,""5"",""00"",""76"",""1960"",""232"""
"T4,""4"",""04"",""62"",""1960"",""232"""
"T3,""3"",""04"",""52"",""1960"",""232"""
"T3,""3"",""04"",""52"",""1960"",""232"""
